12:47:22.552 [Philosopher-1; Meals=0]: I'm alive!
12:48:04.303 [Philosopher-17; Meals=1]: Picked up fork (Fork-5 from Chair-5)
12:48:04.332 [Philosopher-5; Meals=1]: Waiting for 2 forks...
12:48:04.451 [Philosopher-15; Meals=1]: Waiting for 2 forks...
12:48:04.484 [Philosopher-20; Meals=2]: Waiting for 2 forks...
12:48:04.484 [Philosopher-46; Meals=1]: Waiting for a nice seat...
12:48:04.531 [Philosopher-10; Meals=1]: Picked up fork (Fork-2 from Chair-2)
12:48:04.531 [Philosopher-40; Meals=2]: Found 2 forks! :D
12:48:04.651 [Philosopher-17; Meals=1]: Picked up fork (Fork-4 from Chair-4)
12:48:04.758 [Philosopher-5; Meals=1]: Picked up fork (Fork-3 from Chair-3)
12:48:04.816 [Philosopher-27; Meals=1]: Waiting for a nice seat...
12:48:04.839 [Philosopher-15; Meals=1]: Picked up fork (Fork-6 from Chair-6)
12:48:05.035 [Philosopher-10; Meals=1]: Picked up fork (Fork-1 from Chair-1)
12:48:05.035 [Philosopher-17; Meals=1]: Found 2 forks! :D
12:48:05.035 [Philosopher-40; Meals=3]: Eating for 1 ms
12:48:05.099 [Philosopher-20; Meals=2]: Picked up fork (Fork-10 from Chair-10)
12:48:05.099 [Philosopher-5; Meals=1]: Release my fork (Fork-3 from Chair-3)
12:48:05.276 [Philosopher-10; Meals=1]: Found 2 forks! :D
12:48:05.276 [Philosopher-15; Meals=1]: Release my fork (Fork-6 from Chair-6)
12:48:05.384 [Philosopher-20; Meals=2]: Release my fork (Fork-10 from Chair-10)
12:48:05.389 [Philosopher-17; Meals=2]: Eating for 1 ms
12:48:05.418 [Philosopher-40; Meals=3]: Release my fork (Fork-9 from Chair-9)
12:48:05.643 [Philosopher-10; Meals=2]: Eating for 1 ms
12:48:05.644 [Philosopher-17; Meals=2]: Release my fork (Fork-5 from Chair-5)
12:48:05.644 [Philosopher-40; Meals=3]: Release my fork (Fork-8 from Chair-8)
12:48:05.860 [Philosopher-40; Meals=3]: Stand up from seat (Chair-9)
12:48:05.867 [Philosopher-17; Meals=2]: Release my fork (Fork-4 from Chair-4)
12:48:05.868 [Philosopher-10; Meals=2]: Release my fork (Fork-2 from Chair-2)
12:48:06.112 [Philosopher-10; Meals=2]: Release my fork (Fork-1 from Chair-1)
12:48:06.112 [Philosopher-21; Meals=1]: Found a nice seat (Chair-9)
12:48:06.112 [Philosopher-40; Meals=3]: Mediating for 5 ms
12:48:06.113 [Philosopher-17; Meals=2]: Stand up from seat (Chair-5)
12:48:06.408 [Philosopher-41; Meals=0]: Picked up fork (Fork-8 from Chair-8)
12:48:06.493 [Philosopher-21; Meals=1]: Waiting for 2 forks...
12:48:06.494 [Philosopher-10; Meals=2]: Stand up from seat (Chair-2)
12:48:06.503 [Philosopher-40; Meals=3]: Sleeping for 10 ms
12:48:06.631 [Philosopher-14; Meals=1]: Found a nice seat (Chair-5)
12:48:06.638 [Philosopher-17; Meals=2]: Mediating for 5 ms
12:48:06.827 [Philosopher-21; Meals=1]: Picked up fork (Fork-9 from Chair-9)
12:48:06.874 [Philosopher-41; Meals=0]: Picked up fork (Fork-7 from Chair-7)
12:48:06.965 [Philosopher-10; Meals=2]: Mediating for 5 ms
12:48:06.965 [Philosopher-3; Meals=1]: Found a nice seat (Chair-2)
12:48:07.095 [Philosopher-17; Meals=2]: Waiting for a nice seat...
12:48:07.168 [Philosopher-14; Meals=1]: Waiting for 2 forks...
12:48:07.226 [Philosopher-3; Meals=1]: Waiting for 2 forks...
12:48:07.261 [Philosopher-10; Meals=2]: Waiting for a nice seat...
12:48:07.323 [Philosopher-21; Meals=1]: Release my fork (Fork-9 from Chair-9)
12:48:07.323 [Philosopher-40; Meals=3]: Waiting for a nice seat...
12:48:07.473 [Philosopher-14; Meals=1]: Picked up fork (Fork-5 from Chair-5)
12:48:07.473 [Philosopher-3; Meals=1]: Picked up fork (Fork-2 from Chair-2)
12:48:07.473 [Philosopher-41; Meals=0]: Found 2 forks! :D
12:48:07.682 [Philosopher-14; Meals=1]: Picked up fork (Fork-4 from Chair-4)
12:48:07.818 [Philosopher-4; Meals=1]: Picked up fork (Fork-6 from Chair-6)
12:48:07.886 [Philosopher-3; Meals=1]: Picked up fork (Fork-1 from Chair-1)
12:48:07.886 [Philosopher-41; Meals=1]: Eating for 1 ms
12:48:07.887 [Philosopher-50; Meals=0]: Picked up fork (Fork-10 from Chair-10)
12:48:08.043 [Philosopher-3; Meals=1]: Found 2 forks! :D
12:48:08.044 [Philosopher-4; Meals=1]: Release my fork (Fork-6 from Chair-6)
12:48:08.045 [Philosopher-14; Meals=1]: Found 2 forks! :D
12:48:08.045 [Philosopher-41; Meals=1]: Release my fork (Fork-7 from Chair-7)
12:48:08.203 [Philosopher-49; Meals=0]: Picked up fork (Fork-3 from Chair-3)
12:48:08.282 [Philosopher-50; Meals=0]: Picked up fork (Fork-9 from Chair-9)
12:48:08.482 [Philosopher-41; Meals=1]: Release my fork (Fork-8 from Chair-8)
12:48:08.533 [Philosopher-14; Meals=2]: Eating for 1 ms
12:48:08.615 [Philosopher-49; Meals=0]: Release my fork (Fork-3 from Chair-3)
12:48:08.624 [Philosopher-3; Meals=2]: Eating for 1 ms
12:48:08.742 [Philosopher-41; Meals=1]: Stand up from seat (Chair-8)
12:48:08.813 [Philosopher-50; Meals=0]: Found 2 forks! :D
12:48:08.860 [Philosopher-3; Meals=2]: Release my fork (Fork-2 from Chair-2)
12:48:08.862 [Philosopher-14; Meals=2]: Release my fork (Fork-5 from Chair-5)
12:48:09.130 [Philosopher-3; Meals=2]: Release my fork (Fork-1 from Chair-1)
12:48:09.158 [Philosopher-34; Meals=1]: Found a nice seat (Chair-8)
12:48:09.158 [Philosopher-41; Meals=1]: Mediating for 5 ms
12:48:09.242 [Philosopher-15; Meals=1]: Picked up fork (Fork-6 from Chair-6)
12:48:09.244 [Philosopher-50; Meals=1]: Eating for 1 ms
12:48:09.383 [Philosopher-14; Meals=2]: Release my fork (Fork-4 from Chair-4)
12:48:09.383 [Philosopher-41; Meals=1]: Waiting for a nice seat...
12:48:09.442 [Philosopher-3; Meals=2]: Stand up from seat (Chair-2)
12:48:09.505 [Philosopher-34; Meals=1]: Waiting for 2 forks...
12:48:09.557 [Philosopher-15; Meals=1]: Picked up fork (Fork-5 from Chair-5)
12:48:09.703 [Philosopher-14; Meals=2]: Stand up from seat (Chair-5)
12:48:09.737 [Philosopher-50; Meals=1]: Release my fork (Fork-10 from Chair-10)
12:48:09.806 [Philosopher-3; Meals=2]: Mediating for 5 ms
12:48:09.901 [Philosopher-34; Meals=1]: Picked up fork (Fork-8 from Chair-8)
12:48:09.902 [Philosopher-15; Meals=1]: Found 2 forks! :D
12:48:09.902 [Philosopher-43; Meals=2]: Found a nice seat (Chair-2)
12:48:10.197 [Philosopher-14; Meals=2]: Mediating for 5 ms
12:48:10.197 [Philosopher-46; Meals=1]: Found a nice seat (Chair-5)
12:48:10.230 [Philosopher-15; Meals=2]: Eating for 1 ms
12:48:10.230 [Philosopher-34; Meals=1]: Picked up fork (Fork-7 from Chair-7)
12:48:10.230 [Philosopher-43; Meals=2]: Waiting for 2 forks...
12:48:10.267 [Philosopher-50; Meals=1]: Release my fork (Fork-9 from Chair-9)
12:48:10.272 [Philosopher-3; Meals=2]: Waiting for a nice seat...
12:48:10.462 [Philosopher-14; Meals=2]: Waiting for a nice seat...
12:48:10.535 [Philosopher-43; Meals=2]: Picked up fork (Fork-2 from Chair-2)
12:48:10.535 [Philosopher-46; Meals=1]: Waiting for 2 forks...
12:48:10.645 [Philosopher-34; Meals=1]: Found 2 forks! :D
12:48:10.645 [Philosopher-50; Meals=1]: Stand up from seat (Chair-10)
12:48:10.647 [Philosopher-15; Meals=2]: Release my fork (Fork-5 from Chair-5)
12:48:10.759 [Philosopher-21; Meals=1]: Picked up fork (Fork-9 from Chair-9)
12:48:10.759 [Philosopher-46; Meals=1]: Picked up fork (Fork-4 from Chair-4)
12:48:10.928 [Philosopher-5; Meals=1]: Picked up fork (Fork-3 from Chair-3)
12:48:10.993 [Philosopher-15; Meals=2]: Release my fork (Fork-6 from Chair-6)
12:48:10.993 [Philosopher-21; Meals=1]: Release my fork (Fork-9 from Chair-9)
12:48:10.999 [Philosopher-46; Meals=1]: Release my fork (Fork-4 from Chair-4)
12:48:10.999 [Philosopher-50; Meals=1]: Mediating for 5 ms
12:48:11.000 [Philosopher-9; Meals=1]: Found a nice seat (Chair-10)
12:48:11.086 [Philosopher-34; Meals=2]: Eating for 1 ms
12:48:11.086 [Philosopher-43; Meals=2]: Picked up fork (Fork-1 from Chair-1)
12:48:11.087 [Philosopher-5; Meals=1]: Release my fork (Fork-3 from Chair-3)
12:48:11.343 [Philosopher-34; Meals=2]: Release my fork (Fork-7 from Chair-7)
12:48:11.362 [Philosopher-50; Meals=1]: Waiting for a nice seat...
12:48:11.394 [Philosopher-15; Meals=2]: Stand up from seat (Chair-6)
12:48:11.395 [Philosopher-9; Meals=1]: Waiting for 2 forks...
12:48:11.463 [Philosopher-43; Meals=2]: Found 2 forks! :D
12:48:11.751 [Philosopher-34; Meals=2]: Release my fork (Fork-8 from Chair-8)
12:48:11.782 [Philosopher-15; Meals=2]: Mediating for 5 ms
12:48:11.783 [Philosopher-13; Meals=2]: Found a nice seat (Chair-6)
12:48:11.861 [Philosopher-43; Meals=3]: Eating for 1 ms
12:48:11.968 [Philosopher-20; Meals=2]: Picked up fork (Fork-10 from Chair-10)
12:48:11.968 [Philosopher-34; Meals=2]: Stand up from seat (Chair-8)
12:48:11.968 [Philosopher-9; Meals=1]: Picked up fork (Fork-9 from Chair-9)
12:48:11.977 [Philosopher-15; Meals=2]: Waiting for a nice seat...
12:48:12.099 [Philosopher-13; Meals=2]: Waiting for 2 forks...
12:48:12.238 [Philosopher-20; Meals=2]: Release my fork (Fork-10 from Chair-10)
12:48:12.238 [Philosopher-22; Meals=0]: Found a nice seat (Chair-8)
12:48:12.238 [Philosopher-34; Meals=2]: Mediating for 5 ms
12:48:12.242 [Philosopher-43; Meals=3]: Release my fork (Fork-2 from Chair-2)
12:48:12.382 [Philosopher-9; Meals=1]: Release my fork (Fork-9 from Chair-9)
12:48:12.456 [Philosopher-13; Meals=2]: Picked up fork (Fork-6 from Chair-6)
12:48:12.563 [Philosopher-22; Meals=0]: Waiting for 2 forks...
12:48:12.568 [Philosopher-34; Meals=2]: Waiting for a nice seat...
12:48:12.689 [Philosopher-43; Meals=3]: Release my fork (Fork-1 from Chair-1)
12:48:12.754 [Philosopher-4; Meals=1]: Picked up fork (Fork-7 from Chair-7)
12:48:12.826 [Philosopher-13; Meals=2]: Picked up fork (Fork-5 from Chair-5)
12:48:12.826 [Philosopher-49; Meals=0]: Picked up fork (Fork-4 from Chair-4)
12:48:13.012 [Philosopher-4; Meals=1]: Release my fork (Fork-7 from Chair-7)
12:48:13.012 [Philosopher-43; Meals=3]: Stand up from seat (Chair-2)
12:48:13.013 [Philosopher-22; Meals=0]: Picked up fork (Fork-8 from Chair-8)
12:48:13.225 [Philosopher-22; Meals=0]: Release my fork (Fork-8 from Chair-8)
12:48:13.225 [Philosopher-34; Meals=2]: Found a nice seat (Chair-2)
12:48:13.225 [Philosopher-43; Meals=3]: Mediating for 5 ms
12:48:13.260 [Philosopher-49; Meals=0]: Picked up fork (Fork-3 from Chair-3)
12:48:13.289 [Philosopher-13; Meals=2]: Found 2 forks! :D
12:48:13.448 [Philosopher-34; Meals=2]: Waiting for 2 forks...
12:48:13.449 [Philosopher-9; Meals=1]: Picked up fork (Fork-10 from Chair-10)
12:48:13.596 [Philosopher-43; Meals=3]: Sleeping for 10 ms
12:48:13.784 [Philosopher-9; Meals=1]: Picked up fork (Fork-9 from Chair-9)
12:48:13.786 [Philosopher-49; Meals=0]: Found 2 forks! :D
12:48:13.819 [Philosopher-13; Meals=3]: Eating for 1 ms
12:48:13.838 [Philosopher-43; Meals=3]: Waiting for a nice seat...
12:48:13.884 [Philosopher-34; Meals=2]: Picked up fork (Fork-2 from Chair-2)
12:48:13.940 [Philosopher-49; Meals=1]: Eating for 1 ms
12:48:13.940 [Philosopher-9; Meals=1]: Found 2 forks! :D
12:48:13.957 [Philosopher-20; Meals=2]: Picked up fork (Fork-1 from Chair-1)
12:48:14.093 [Philosopher-13; Meals=3]: Release my fork (Fork-5 from Chair-5)
12:48:14.093 [Philosopher-34; Meals=2]: Release my fork (Fork-2 from Chair-2)
12:48:14.180 [Philosopher-49; Meals=1]: Release my fork (Fork-3 from Chair-3)
12:48:14.280 [Philosopher-13; Meals=3]: Release my fork (Fork-6 from Chair-6)
12:48:14.409 [Philosopher-20; Meals=2]: Release my fork (Fork-1 from Chair-1)
12:48:14.411 [Philosopher-9; Meals=2]: Eating for 1 ms
12:48:14.549 [Philosopher-46; Meals=1]: Picked up fork (Fork-5 from Chair-5)
12:48:14.560 [Philosopher-13; Meals=3]: Stand up from seat (Chair-6)
12:48:14.561 [Philosopher-49; Meals=1]: Release my fork (Fork-4 from Chair-4)
12:48:14.567 [Philosopher-9; Meals=2]: Release my fork (Fork-10 from Chair-10)
12:48:14.775 [Philosopher-49; Meals=1]: Stand up from seat (Chair-4)
12:48:14.775 [Philosopher-6; Meals=1]: Found a nice seat (Chair-6)
12:48:14.780 [Philosopher-13; Meals=3]: Mediating for 5 ms
12:48:14.952 [Philosopher-21; Meals=1]: Picked up fork (Fork-8 from Chair-8)
12:48:14.952 [Philosopher-46; Meals=1]: Picked up fork (Fork-4 from Chair-4)
12:48:14.952 [Philosopher-9; Meals=2]: Release my fork (Fork-9 from Chair-9)
12:48:15.142 [Philosopher-21; Meals=1]: Release my fork (Fork-8 from Chair-8)
12:48:15.143 [Philosopher-5; Meals=1]: Picked up fork (Fork-3 from Chair-3)
12:48:15.146 [Philosopher-46; Meals=1]: Found 2 forks! :D
12:48:15.180 [Philosopher-20; Meals=2]: Picked up fork (Fork-1 from Chair-1)
12:48:15.180 [Philosopher-22; Meals=0]: Picked up fork (Fork-7 from Chair-7)
12:48:15.180 [Philosopher-49; Meals=1]: Mediating for 5 ms
12:48:15.180 [Philosopher-6; Meals=1]: Waiting for 2 forks...
12:48:15.181 [Philosopher-40; Meals=3]: Found a nice seat (Chair-4)
12:48:15.189 [Philosopher-13; Meals=3]: Sleeping for 10 ms
12:48:15.266 [Philosopher-5; Meals=1]: Picked up fork (Fork-2 from Chair-2)
12:48:15.266 [Philosopher-9; Meals=2]: Stand up from seat (Chair-10)
12:48:15.371 [Philosopher-22; Meals=0]: Release my fork (Fork-7 from Chair-7)
12:48:15.372 [Philosopher-46; Meals=2]: Eating for 1 ms
12:48:15.415 [Philosopher-20; Meals=2]: Picked up fork (Fork-10 from Chair-10)
12:48:15.519 [Philosopher-6; Meals=1]: Picked up fork (Fork-6 from Chair-6)
12:48:15.554 [Philosopher-49; Meals=1]: Waiting for a nice seat...
12:48:15.632 [Philosopher-27; Meals=1]: Found a nice seat (Chair-10)
12:48:15.632 [Philosopher-9; Meals=2]: Mediating for 5 ms
12:48:15.670 [Philosopher-40; Meals=3]: Waiting for 2 forks...
12:48:15.705 [Philosopher-13; Meals=3]: Waiting for a nice seat...
12:48:15.742 [Philosopher-6; Meals=1]: Release my fork (Fork-6 from Chair-6)
12:48:15.750 [Philosopher-46; Meals=2]: Release my fork (Fork-5 from Chair-5)
12:48:15.794 [Philosopher-5; Meals=1]: Found 2 forks! :D
12:48:15.872 [Philosopher-20; Meals=2]: Found 2 forks! :D
12:48:16.010 [Philosopher-27; Meals=1]: Waiting for 2 forks...
12:48:16.015 [Philosopher-9; Meals=2]: Waiting for a nice seat...
12:48:16.439 [Philosopher-46; Meals=2]: Release my fork (Fork-4 from Chair-4)
12:48:16.619 [Philosopher-5; Meals=2]: Eating for 1 ms
12:48:16.684 [Philosopher-27; Meals=1]: Picked up fork (Fork-9 from Chair-9)
12:48:16.685 [Philosopher-20; Meals=3]: Eating for 1 ms
12:48:16.765 [Philosopher-6; Meals=1]: Picked up fork (Fork-6 from Chair-6)
12:48:16.798 [Philosopher-46; Meals=2]: Stand up from seat (Chair-5)
12:48:16.982 [Philosopher-27; Meals=1]: Release my fork (Fork-9 from Chair-9)
12:48:16.999 [Philosopher-20; Meals=3]: Release my fork (Fork-10 from Chair-10)
12:48:17.000 [Philosopher-5; Meals=2]: Release my fork (Fork-3 from Chair-3)
12:48:17.076 [Philosopher-4; Meals=1]: Picked up fork (Fork-7 from Chair-7)
12:48:17.159 [Philosopher-40; Meals=3]: Picked up fork (Fork-4 from Chair-4)
12:48:17.159 [Philosopher-6; Meals=1]: Picked up fork (Fork-5 from Chair-5)
12:48:17.207 [Philosopher-46; Meals=2]: Mediating for 5 ms
12:48:17.208 [Philosopher-14; Meals=2]: Found a nice seat (Chair-5)
12:48:17.317 [Philosopher-5; Meals=2]: Release my fork (Fork-2 from Chair-2)
12:48:17.378 [Philosopher-20; Meals=3]: Release my fork (Fork-1 from Chair-1)
12:48:17.423 [Philosopher-4; Meals=1]: Release my fork (Fork-7 from Chair-7)
12:48:17.459 [Philosopher-6; Meals=1]: Found 2 forks! :D
12:48:17.460 [Philosopher-40; Meals=3]: Picked up fork (Fork-3 from Chair-3)
12:48:17.539 [Philosopher-14; Meals=2]: Waiting for 2 forks...
12:48:17.577 [Philosopher-46; Meals=2]: Waiting for a nice seat...
12:48:17.664 [Philosopher-5; Meals=2]: Stand up from seat (Chair-3)
12:48:17.664 [Philosopher-6; Meals=2]: Eating for 1 ms
12:48:17.665 [Philosopher-20; Meals=3]: Stand up from seat (Chair-1)
12:48:17.698 [Philosopher-34; Meals=2]: Picked up fork (Fork-2 from Chair-2)
12:48:17.920 [Philosopher-4; Meals=1]: Picked up fork (Fork-7 from Chair-7)
12:48:17.920 [Philosopher-40; Meals=3]: Found 2 forks! :D
12:48:17.921 [Philosopher-34; Meals=2]: Picked up fork (Fork-1 from Chair-1)
12:48:18.002 [Philosopher-20; Meals=3]: Mediating for 5 ms
12:48:18.002 [Philosopher-31; Meals=0]: Found a nice seat (Chair-1)
12:48:18.042 [Philosopher-6; Meals=2]: Release my fork (Fork-5 from Chair-5)
12:48:18.045 [Philosopher-37; Meals=1]: Found a nice seat (Chair-3)
12:48:18.132 [Philosopher-5; Meals=2]: Mediating for 5 ms
12:48:18.319 [Philosopher-4; Meals=1]: Release my fork (Fork-7 from Chair-7)
12:48:18.320 [Philosopher-40; Meals=4]: Eating for 1 ms
12:48:18.363 [Philosopher-31; Meals=0]: Waiting for 2 forks...
12:48:18.364 [Philosopher-37; Meals=1]: Waiting for 2 forks...
12:48:18.365 [Philosopher-34; Meals=2]: Found 2 forks! :D
12:48:18.400 [Philosopher-20; Meals=3]: Sleeping for 10 ms
12:48:18.471 [Philosopher-6; Meals=2]: Release my fork (Fork-6 from Chair-6)
12:48:18.576 [Philosopher-5; Meals=2]: Waiting for a nice seat...
12:48:18.577 [Philosopher-40; Meals=4]: Release my fork (Fork-3 from Chair-3)
12:48:18.707 [Philosopher-6; Meals=2]: Stand up from seat (Chair-6)
12:48:18.722 [Philosopher-20; Meals=3]: Waiting for a nice seat...
12:48:18.741 [Philosopher-31; Meals=0]: Picked up fork (Fork-10 from Chair-10)
12:48:18.741 [Philosopher-34; Meals=3]: Eating for 1 ms
12:48:18.883 [Philosopher-40; Meals=4]: Release my fork (Fork-4 from Chair-4)
12:48:18.984 [Philosopher-38; Meals=1]: Found a nice seat (Chair-6)
12:48:18.984 [Philosopher-6; Meals=2]: Mediating for 5 ms
12:48:19.146 [Philosopher-34; Meals=3]: Release my fork (Fork-2 from Chair-2)
12:48:19.224 [Philosopher-38; Meals=1]: Waiting for 2 forks...
12:48:19.232 [Philosopher-6; Meals=2]: Waiting for a nice seat...
12:48:19.233 [Philosopher-21; Meals=1]: Picked up fork (Fork-9 from Chair-9)
12:48:19.253 [Philosopher-31; Meals=0]: Release my fork (Fork-10 from Chair-10)
12:48:19.253 [Philosopher-40; Meals=4]: Stand up from seat (Chair-4)
12:48:19.494 [Philosopher-34; Meals=3]: Release my fork (Fork-1 from Chair-1)
12:48:19.691 [Philosopher-19; Meals=1]: Found a nice seat (Chair-4)
12:48:19.691 [Philosopher-38; Meals=1]: Picked up fork (Fork-6 from Chair-6)
12:48:19.691 [Philosopher-40; Meals=4]: Mediating for 5 ms
12:48:19.800 [Philosopher-21; Meals=1]: Picked up fork (Fork-8 from Chair-8)
12:48:19.896 [Philosopher-34; Meals=3]: Stand up from seat (Chair-2)
12:48:20.008 [Philosopher-19; Meals=1]: Waiting for 2 forks...
12:48:20.008 [Philosopher-21; Meals=1]: Found 2 forks! :D
12:48:20.028 [Philosopher-40; Meals=4]: Waiting for a nice seat...
12:48:20.151 [Philosopher-38; Meals=1]: Picked up fork (Fork-5 from Chair-5)
12:48:20.264 [Philosopher-38; Meals=1]: Found 2 forks! :D
12:48:20.370 [Philosopher-19; Meals=1]: Picked up fork (Fork-4 from Chair-4)
12:48:20.370 [Philosopher-21; Meals=2]: Eating for 1 ms
12:48:20.370 [Philosopher-34; Meals=3]: Mediating for 5 ms
12:48:20.370 [Philosopher-35; Meals=0]: Found a nice seat (Chair-2)
12:48:20.505 [Philosopher-4; Meals=1]: Picked up fork (Fork-7 from Chair-7)
12:48:20.621 [Philosopher-19; Meals=1]: Picked up fork (Fork-3 from Chair-3)
12:48:20.628 [Philosopher-35; Meals=0]: Waiting for 2 forks...
12:48:20.629 [Philosopher-21; Meals=2]: Release my fork (Fork-9 from Chair-9)
12:48:20.630 [Philosopher-34; Meals=3]: Sleeping for 10 ms
12:48:20.695 [Philosopher-38; Meals=2]: Eating for 1 ms
12:48:20.857 [Philosopher-4; Meals=1]: Release my fork (Fork-7 from Chair-7)
12:48:21.107 [Philosopher-21; Meals=2]: Release my fork (Fork-8 from Chair-8)
12:48:21.163 [Philosopher-35; Meals=0]: Picked up fork (Fork-2 from Chair-2)
12:48:21.191 [Philosopher-19; Meals=1]: Found 2 forks! :D
12:48:21.198 [Philosopher-38; Meals=2]: Release my fork (Fork-5 from Chair-5)
12:48:21.231 [Philosopher-34; Meals=3]: Waiting for a nice seat...
12:48:21.610 [Philosopher-19; Meals=2]: Eating for 1 ms
12:48:21.610 [Philosopher-21; Meals=2]: Stand up from seat (Chair-9)
12:48:21.610 [Philosopher-35; Meals=0]: Picked up fork (Fork-1 from Chair-1)
12:48:21.610 [Philosopher-38; Meals=2]: Release my fork (Fork-6 from Chair-6)
12:48:21.849 [Philosopher-38; Meals=2]: Stand up from seat (Chair-6)
12:48:21.853 [Philosopher-35; Meals=0]: Found 2 forks! :D
12:48:21.854 [Philosopher-19; Meals=2]: Release my fork (Fork-3 from Chair-3)
12:48:21.892 [Philosopher-27; Meals=1]: Picked up fork (Fork-10 from Chair-10)
12:48:22.327 [Philosopher-38; Meals=2]: Mediating for 5 ms
12:48:22.327 [Philosopher-41; Meals=1]: Found a nice seat (Chair-6)
12:48:22.328 [Philosopher-35; Meals=1]: Eating for 1 ms
12:48:22.356 [Philosopher-21; Meals=2]: Mediating for 5 ms
12:48:22.469 [Philosopher-19; Meals=2]: Release my fork (Fork-4 from Chair-4)
12:48:22.469 [Philosopher-40; Meals=4]: Found a nice seat (Chair-9)
12:48:22.557 [Philosopher-14; Meals=2]: Picked up fork (Fork-5 from Chair-5)
12:48:22.572 [Philosopher-35; Meals=1]: Release my fork (Fork-2 from Chair-2)
12:48:22.585 [Philosopher-27; Meals=1]: Picked up fork (Fork-9 from Chair-9)
12:48:22.786 [Philosopher-21; Meals=2]: Waiting for a nice seat...
12:48:22.838 [Philosopher-41; Meals=1]: Waiting for 2 forks...
12:48:23.003 [Philosopher-40; Meals=4]: Waiting for 2 forks...
12:48:23.194 [Philosopher-14; Meals=2]: Picked up fork (Fork-4 from Chair-4)
12:48:23.202 [Philosopher-19; Meals=2]: Stand up from seat (Chair-4)
12:48:23.352 [Philosopher-35; Meals=1]: Release my fork (Fork-1 from Chair-1)
12:48:23.384 [Philosopher-27; Meals=1]: Found 2 forks! :D
12:48:23.530 [Philosopher-19; Meals=2]: Mediating for 5 ms
12:48:23.531 [Philosopher-26; Meals=1]: Found a nice seat (Chair-4)
12:48:23.531 [Philosopher-40; Meals=4]: Picked up fork (Fork-8 from Chair-8)
12:48:23.531 [Philosopher-41; Meals=1]: Picked up fork (Fork-6 from Chair-6)
12:48:23.657 [Philosopher-14; Meals=2]: Found 2 forks! :D
12:48:23.865 [Philosopher-27; Meals=2]: Eating for 1 ms
12:48:23.865 [Philosopher-35; Meals=1]: Stand up from seat (Chair-2)
12:48:24.054 [Philosopher-40; Meals=4]: Release my fork (Fork-8 from Chair-8)
12:48:24.227 [Philosopher-26; Meals=1]: Waiting for 2 forks...
12:48:24.227 [Philosopher-41; Meals=1]: Release my fork (Fork-6 from Chair-6)
12:48:24.228 [Philosopher-15; Meals=2]: Found a nice seat (Chair-2)
12:48:24.228 [Philosopher-35; Meals=1]: Mediating for 5 ms
12:48:24.352 [Philosopher-14; Meals=3]: Eating for 1 ms
12:48:24.511 [Philosopher-26; Meals=1]: Picked up fork (Fork-3 from Chair-3)
12:48:24.693 [Philosopher-15; Meals=2]: Waiting for 2 forks...
12:48:24.969 [Philosopher-15; Meals=2]: Picked up fork (Fork-2 from Chair-2)
12:48:24.969 [Philosopher-26; Meals=1]: Release my fork (Fork-3 from Chair-3)
12:48:25.303 [Philosopher-15; Meals=2]: Picked up fork (Fork-1 from Chair-1)
12:48:25.559 [Philosopher-15; Meals=2]: Found 2 forks! :D
12:48:25.898 [Philosopher-15; Meals=3]: Eating for 1 ms
12:49:22.842 ############# Statistic #############
12:49:22.942 # Hardware
12:49:23.050 CPU-Cores (available to the JVM) = 4
12:49:23.329 Memory (available to the JVM) = 867172352
12:49:23.444 # Philosophers
12:49:23.498 Philosopher-1: 1
12:49:23.600 Philosopher-2: 0
12:49:23.703 Philosopher-3: 2
12:49:23.807 Philosopher-4: 1
12:49:23.932 Philosopher-5: 2
12:49:24.043 Philosopher-6: 2
12:49:24.222 Philosopher-7: 2
12:49:24.308 Philosopher-8: 1
12:49:24.416 Philosopher-9: 2
12:49:24.544 Philosopher-10: 2
12:49:24.684 Philosopher-11: 0
12:49:24.787 Philosopher-12: 0
12:49:24.895 Philosopher-13: 3
12:49:25.114 Philosopher-14: 3
12:49:25.130 Philosopher-15: 3
12:49:25.265 Philosopher-16: 0
12:49:25.376 Philosopher-17: 2
12:49:25.740 Philosopher-18: 0
12:49:25.843 Philosopher-19: 2
12:49:25.947 Philosopher-20: 3
12:49:26.050 Philosopher-21: 2
12:49:26.183 Philosopher-22: 0
12:49:26.298 Philosopher-23: 0
12:49:26.426 Philosopher-24: 2
12:49:26.543 Philosopher-25: 2
12:49:26.657 Philosopher-26: 1
12:49:26.739 Philosopher-27: 2
12:49:26.839 Philosopher-28: 1
12:49:26.933 Philosopher-29: 1
12:49:27.050 Philosopher-30: 4
12:49:27.152 Philosopher-31: 0
12:49:27.294 Philosopher-32: 1
12:49:27.401 Philosopher-33: 0
12:49:27.627 Philosopher-34: 3
12:49:27.834 Philosopher-35: 1
12:49:27.992 Philosopher-36: 0
12:49:28.052 Philosopher-37: 1
12:49:28.142 Philosopher-38: 2
12:49:28.228 Philosopher-39: 0
12:49:28.329 Philosopher-40: 4
12:49:28.433 Philosopher-41: 1
12:49:28.560 Philosopher-42: 2
12:49:28.666 Philosopher-43: 3
12:49:28.886 Philosopher-44: 1
12:49:28.976 Philosopher-45: 1
12:49:29.062 Philosopher-46: 2
12:49:29.145 Philosopher-47: 0
12:49:29.243 Philosopher-48: 0
12:49:29.375 Philosopher-49: 1
12:49:29.480 Philosopher-50: 1
12:49:29.574 ############### END #################
